timestep	potential_energy	temperature
735000	-15909.98599	8.90057907e-10
736000	-15909.98599	8.895948137e-10
737000	-15909.98599	8.891318388e-10
738000	-15909.98599	8.886689825e-10
739000	-15909.98599	8.882062448e-10
740000	-15909.98599	8.87743626e-10
741000	-15909.98599	8.87281126e-10
742000	-15909.98599	8.868187451e-10
743000	-15909.98599	8.863564834e-10
744000	-15909.98599	8.85894341e-10
745000	-15909.98599	8.854323181e-10
746000	-15909.98599	8.849704147e-10
747000	-15909.98599	8.84508631e-10
748000	-15909.98599	8.840469671e-10
749000	-15909.98599	8.835854232e-10
750000	-15909.98599	8.831239994e-10
751000	-15909.98599	8.826626957e-10
752000	-15909.98599	8.822015124e-10
753000	-15909.98599	8.817404496e-10
754000	-15909.98599	8.812795073e-10
755000	-15909.98599	8.808186857e-10
756000	-15909.98599	8.80357985e-10
757000	-15909.98599	8.798974052e-10
758000	-15909.98599	8.794369465e-10
759000	-15909.98599	8.789766091e-10
760000	-15909.98599	8.785163929e-10
761000	-15909.98599	8.780562982e-10
762000	-15909.98599	8.775963251e-10
763000	-15909.98599	8.771364737e-10
764000	-15909.98599	8.766767442e-10
765000	-15909.98599	8.762171366e-10
766000	-15909.98599	8.75757651e-10
767000	-15909.98599	8.752982877e-10
768000	-15909.98599	8.748390467e-10
769000	-15909.98599	8.743799281e-10
770000	-15909.98599	8.739209321e-10
771000	-15909.98599	8.734620588e-10
772000	-15909.98599	8.730033083e-10
773000	-15909.98599	8.725446807e-10
774000	-15909.98599	8.720861762e-10
775000	-15909.98599	8.716277948e-10
776000	-15909.98599	8.711695368e-10
777000	-15909.98599	8.707114022e-10
778000	-15909.98599	8.702533911e-10
779000	-15909.98599	8.697955036e-10
780000	-15909.98599	8.6933774e-10
781000	-15909.98599	8.688801002e-10
782000	-15909.98599	8.684225845e-10
783000	-15909.98599	8.679651929e-10
784000	-15909.98599	8.675079255e-10
785000	-15909.98599	8.670507825e-10
786000	-15909.98599	8.665937641e-10
787000	-15909.98599	8.661368702e-10
788000	-15909.98599	8.656801011e-10
789000	-15909.98599	8.652234568e-10
790000	-15909.986	8.647669374e-10
791000	-15909.986	8.643105432e-10
792000	-15909.986	8.638542742e-10
793000	-15909.986	8.633981304e-10
794000	-15909.986	8.629421121e-10
795000	-15909.986	8.624862194e-10
796000	-15909.986	8.620304523e-10
797000	-15909.986	8.61574811e-10
798000	-15909.986	8.611192957e-10
799000	-15909.986	8.606639063e-10
800000	-15909.986	8.602086431e-10
801000	-15909.986	8.597535061e-10
802000	-15909.986	8.592984954e-10
803000	-15909.986	8.588436113e-10
804000	-15909.986	8.583888537e-10
805000	-15909.986	8.579342229e-10
806000	-15909.986	8.574797188e-10
807000	-15909.986	8.570253417e-10
808000	-15909.986	8.565710917e-10
809000	-15909.986	8.561169688e-10
810000	-15909.986	8.556629731e-10
811000	-15909.986	8.552091049e-10
812000	-15909.986	8.547553642e-10
813000	-15909.986	8.54301751e-10
814000	-15909.986	8.538482656e-10
815000	-15909.986	8.533949081e-10
816000	-15909.986	8.529416785e-10
817000	-15909.986	8.524885769e-10
818000	-15909.986	8.520356036e-10
819000	-15909.986	8.515827585e-10
820000	-15909.986	8.511300418e-10
821000	-15909.986	8.506774536e-10
822000	-15909.986	8.50224994e-10
823000	-15909.986	8.497726631e-10
824000	-15909.986	8.493204611e-10
825000	-15909.986	8.488683881e-10
826000	-15909.986	8.484164441e-10
827000	-15909.986	8.479646292e-10
828000	-15909.986	8.475129436e-10
829000	-15909.986	8.470613875e-10
830000	-15909.986	8.466099608e-10
831000	-15909.986	8.461586637e-10
832000	-15909.986	8.457074963e-10
833000	-15909.986	8.452564587e-10
834000	-15909.986	8.448055511e-10
835000	-15909.986	8.443547735e-10
836000	-15909.986	8.43904126e-10
837000	-15909.986	8.434536088e-10
838000	-15909.986	8.43003222e-10
839000	-15909.986	8.425529656e-10
840000	-15909.986	8.421028398e-10
841000	-15909.986	8.416528446e-10
842000	-15909.986	8.412029803e-10
843000	-15909.986	8.407532468e-10
844000	-15909.986	8.403036443e-10
845000	-15909.986	8.398541729e-10
846000	-15909.986	8.394048327e-10
847000	-15909.986	8.389556239e-10
848000	-15909.986	8.385065464e-10
849000	-15909.986	8.380576005e-10
850000	-15909.986	8.376087862e-10
851000	-15909.986	8.371601036e-10
852000	-15909.986	8.367115528e-10
853000	-15909.986	8.36263134e-10
854000	-15909.986	8.358148473e-10
855000	-15909.986	8.353666926e-10
856000	-15909.986	8.349186702e-10
857000	-15909.986	8.344707802e-10
858000	-15909.986	8.340230226e-10
859000	-15909.986	8.335753976e-10
860000	-15909.986	8.331279052e-10
861000	-15909.986	8.326805456e-10
862000	-15909.986	8.322333189e-10
863000	-15909.986	8.317862251e-10
864000	-15909.986	8.313392643e-10
865000	-15909.986	8.308924368e-10
866000	-15909.986	8.304457425e-10
867000	-15909.986	8.299991815e-10
868000	-15909.986	8.295527541e-10
869000	-15909.986	8.291064602e-10
870000	-15909.986	8.286602999e-10
871000	-15909.986	8.282142735e-10
872000	-15909.986	8.277683809e-10
873000	-15909.986	8.273226223e-10
874000	-15909.986	8.268769977e-10
875000	-15909.986	8.264315073e-10
876000	-15909.986	8.259861512e-10
877000	-15909.986	8.255409294e-10
878000	-15909.986	8.250958421e-10
879000	-15909.986	8.246508893e-10
880000	-15909.986	8.242060712e-10
881000	-15909.986	8.237613879e-10
882000	-15909.986	8.233168394e-10
883000	-15909.986	8.228724259e-10
884000	-15909.986	8.224281474e-10
885000	-15909.986	8.21984004e-10
886000	-15909.986	8.215399959e-10
887000	-15909.986	8.210961231e-10
888000	-15909.986	8.206523858e-10
889000	-15909.986	8.20208784e-10
890000	-15909.986	8.197653178e-10
891000	-15909.986	8.193219874e-10
892000	-15909.986	8.188787927e-10
893000	-15909.986	8.18435734e-10
894000	-15909.986	8.179928112e-10
895000	-15909.986	8.175500246e-10
896000	-15909.986	8.171073742e-10
897000	-15909.986	8.1666486e-10
898000	-15909.986	8.162224823e-10
899000	-15909.986	8.15780241e-10
900000	-15909.986	8.153381363e-10
901000	-15909.986	8.148961682e-10
902000	-15909.986	8.14454337e-10
903000	-15909.986	8.140126425e-10
904000	-15909.986	8.13571085e-10
905000	-15909.986	8.131296646e-10
906000	-15909.986	8.126883813e-10
907000	-15909.986	8.122472352e-10
908000	-15909.986	8.118062264e-10
909000	-15909.986	8.11365355e-10
910000	-15909.986	8.109246211e-10
911000	-15909.986	8.104840248e-10
912000	-15909.986	8.100435662e-10
913000	-15909.986	8.096032454e-10
914000	-15909.986	8.091630624e-10
915000	-15909.986	8.087230174e-10
916000	-15909.986	8.082831104e-10
917000	-15909.986	8.078433415e-10
918000	-15909.986	8.074037109e-10
919000	-15909.986	8.069642186e-10
920000	-15909.986	8.065248647e-10
921000	-15909.986	8.060856493e-10
922000	-15909.986	8.056465724e-10
923000	-15909.986	8.052076343e-10
924000	-15909.986	8.047688348e-10
925000	-15909.986	8.043301743e-10
926000	-15909.986	8.038916527e-10
927000	-15909.986	8.034532701e-10
928000	-15909.986	8.030150266e-10
929000	-15909.986	8.025769223e-10
930000	-15909.986	8.021389573e-10
931000	-15909.986	8.017011316e-10
932000	-15909.986	8.012634455e-10
933000	-15909.986	8.008258988e-10
934000	-15909.986	8.003884919e-10
935000	-15909.986	7.999512246e-10
936000	-15909.986	7.995140971e-10
937000	-15909.986	7.990771096e-10
938000	-15909.986	7.98640262e-10
939000	-15909.986	7.982035544e-10
940000	-15909.986	7.977669871e-10
941000	-15909.986	7.973305599e-10
942000	-15909.986	7.968942731e-10
943000	-15909.986	7.964581267e-10
944000	-15909.986	7.960221208e-10
945000	-15909.986	7.955862554e-10
946000	-15909.986	7.951505307e-10
947000	-15909.986	7.947149468e-10
948000	-15909.986	7.942795037e-10
949000	-15909.986	7.938442015e-10
950000	-15909.986	7.934090403e-10
951000	-15909.986	7.929740201e-10
952000	-15909.986	7.925391411e-10
953000	-15909.986	7.921044034e-10
954000	-15909.986	7.91669807e-10
955000	-15909.986	7.91235352e-10
956000	-15909.986	7.908010384e-10
957000	-15909.986	7.903668665e-10
958000	-15909.986	7.899328362e-10
959000	-15909.986	7.894989476e-10
960000	-15909.986	7.890652009e-10
961000	-15909.986	7.88631596e-10
962000	-15909.986	7.881981332e-10
963000	-15909.986	7.877648124e-10
964000	-15909.986	7.873316337e-10
965000	-15909.986	7.868985972e-10
966000	-15909.986	7.864657031e-10
967000	-15909.986	7.860329513e-10
968000	-15909.986	7.85600342e-10
969000	-15909.986	7.851678752e-10
970000	-15909.986	7.847355511e-10
971000	-15909.986	7.843033696e-10
972000	-15909.986	7.838713309e-10
973000	-15909.986	7.834394351e-10
974000	-15909.986	7.830076822e-10
975000	-15909.986	7.825760724e-10
976000	-15909.986	7.821446056e-10
977000	-15909.986	7.817132819e-10
978000	-15909.986	7.812821016e-10
979000	-15909.986	7.808510645e-10
980000	-15909.986	7.804201709e-10
981000	-15909.986	7.799894207e-10
982000	-15909.986	7.795588141e-10
983000	-15909.986	7.791283511e-10
984000	-15909.986	7.786980318e-10
985000	-15909.986	7.782678563e-10
986000	-15909.986	7.778378247e-10
987000	-15909.986	7.77407937e-10
988000	-15909.986	7.769781933e-10
989000	-15909.986	7.765485937e-10
990000	-15909.986	7.761191383e-10
991000	-15909.986	7.756898271e-10
992000	-15909.986	7.752606603e-10
993000	-15909.986	7.748316378e-10
994000	-15909.986	7.744027597e-10
995000	-15909.986	7.739740263e-10
996000	-15909.986	7.735454374e-10
997000	-15909.986	7.731169932e-10
998000	-15909.986	7.726886938e-10
999000	-15909.986	7.722605392e-10
1000000	-15909.986	7.718325295e-10
1001000	-15841.16914	0.1553861537
1002000	-15857.76562	0.3106711155
1003000	-15908.14996	0.4554127288
1004000	-15913.75944	0.06153109957
1005000	-15913.89516	0.01375690667
1006000	-15913.73188	0.07905537137
1007000	-15909.20296	0.06661045405
1008000	-15903.87584	0.009552910536
1009000	-15905.87198	0.01540135239
1010000	-15910.12316	0.0140119643
1011000	-15911.77908	0.002089858671
1012000	-15911.35728	0.003254111246
1013000	-15909.92607	0.003208471065
1014000	-15908.90842	0.0004537832772
1015000	-15909.16923	0.0006839627338
1016000	-15909.96281	0.0007037870807
1017000	-15910.41442	0.000117786332
1018000	-15910.33332	0.0001416801992
1019000	-15909.99843	0.0001631554191
1020000	-15909.7658	2.684900719e-05
1021000	-15909.80215	2.834593095e-05
1022000	-15909.9702	3.549258053e-05
1023000	-15910.07899	6.327712436e-06
1024000	-15910.0681	6.627566436e-06
1025000	-15909.99455	8.252521554e-06
1026000	-15909.93833	1.515531398e-06
1027000	-15909.94451	1.389499556e-06
1028000	-15909.97963	1.870437905e-06
1029000	-15910.00656	3.652289425e-07
1030000	-15910.00449	2.795402011e-07
1031000	-15909.98784	4.27005768e-07
1032000	-15909.97525	9.873402247e-08
1033000	-15909.97713	6.087243883e-08
1034000	-15909.98359	9.409730396e-08
1035000	-15909.98981	2.087131926e-08
1036000	-15909.98981	1.442319206e-08
1037000	-15909.98573	2.170839359e-08
1038000	-15909.98359	5.590561537e-09
1039000	-15909.98359	3.250521227e-09
1040000	-15909.98563	5.264681893e-09
1041000	-15909.98577	1.919984645e-09
1042000	-15909.98579	1.198364712e-09
1043000	-15909.98571	1.673974744e-09
1044000	-15909.98565	9.727947254e-10
1045000	-15909.98564	7.845275972e-10
1046000	-15909.98568	9.151206135e-10
1047000	-15909.98572	7.433601116e-10
1048000	-15909.98572	7.025487722e-10
1049000	-15909.9857	7.295550641e-10
1050000	-15909.98569	6.943931648e-10
1051000	-15909.98569	6.841227005e-10
1052000	-15909.98569	6.89895092e-10
1053000	-15909.9857	6.819415809e-10
1054000	-15909.9857	6.788810623e-10
1055000	-15909.9857	6.798550534e-10
1056000	-15909.9857	6.779402234e-10
1057000	-15909.9857	6.769588097e-10
1058000	-15909.9857	6.769203051e-10
1059000	-15909.9857	6.762210744e-10
1060000	-15909.9857	6.75711845e-10
1061000	-15909.9857	6.75431728e-10
1062000	-15909.9857	6.750089814e-10
1063000	-15909.9857	6.746178294e-10
1064000	-15909.9857	6.74284338e-10
1065000	-15909.9857	6.739185463e-10
1066000	-15909.9857	6.73558746e-10
1067000	-15909.9857	6.732119621e-10
1068000	-15909.9857	6.728581363e-10
1069000	-15909.9857	6.725057157e-10
1070000	-15909.9857	6.7215638e-10
1071000	-15909.9857	6.71805583e-10
1072000	-15909.9857	6.714550738e-10
1073000	-15909.9857	6.711053819e-10
1074000	-15909.9857	6.707554669e-10
1075000	-15909.9857	6.704056864e-10
1076000	-15909.9857	6.700561736e-10
1077000	-15909.9857	6.697067082e-10
1078000	-15909.9857	6.693573566e-10
1079000	-15909.9857	6.690081534e-10
1080000	-15909.9857	6.686590484e-10
1081000	-15909.9857	6.683100555e-10
1082000	-15909.9857	6.679611837e-10
1083000	-15909.9857	6.676124224e-10
1084000	-15909.9857	6.672637735e-10
1085000	-15909.9857	6.669152398e-10
1086000	-15909.9857	6.665668185e-10
1087000	-15909.9857	6.662185103e-10
1088000	-15909.9857	6.658703159e-10
1089000	-15909.9857	6.655222345e-10
1090000	-15909.9857	6.651742666e-10
1091000	-15909.9857	6.648264121e-10
1092000	-15909.9857	6.64478671e-10
1093000	-15909.9857	6.641310435e-10
1094000	-15909.9857	6.637835295e-10
1095000	-15909.9857	6.634361291e-10
1096000	-15909.9857	6.630888424e-10
1097000	-15909.9857	6.627416693e-10
1098000	-15909.9857	6.6239461e-10
1099000	-15909.9857	6.620476645e-10
1100000	-15909.9857	6.617008328e-10
1101000	-15909.9857	6.61354115e-10
1102000	-15909.9857	6.610075111e-10
1103000	-15909.9857	6.606610212e-10
1104000	-15909.9857	6.603146454e-10
1105000	-15909.9857	6.599683836e-10
1106000	-15909.9857	6.596222359e-10
1107000	-15909.9857	6.592762023e-10
1108000	-15909.9857	6.58930283e-10
1109000	-15909.9857	6.58584478e-10
1110000	-15909.9857	6.582387872e-10
1111000	-15909.9857	6.578932108e-10
1112000	-15909.9857	6.575477488e-10
1113000	-15909.9857	6.572024012e-10
1114000	-15909.9857	6.568571681e-10
1115000	-15909.9857	6.565120495e-10
1116000	-15909.9857	6.561670455e-10
1117000	-15909.9857	6.558221561e-10
1118000	-15909.9857	6.554773814e-10
1119000	-15909.9857	6.551327213e-10
1120000	-15909.9857	6.547881761e-10
1121000	-15909.9857	6.544437456e-10
1122000	-15909.9857	6.5409943e-10
1123000	-15909.9857	6.537552292e-10
1124000	-15909.9857	6.534111434e-10
1125000	-15909.9857	6.530671726e-10
1126000	-15909.9857	6.527233168e-10
1127000	-15909.9857	6.52379576e-10
1128000	-15909.9857	6.520359504e-10
1129000	-15909.9857	6.516924399e-10
1130000	-15909.9857	6.513490446e-10
1131000	-15909.9857	6.510057645e-10
1132000	-15909.9857	6.506625997e-10
1133000	-15909.9857	6.503195502e-10
1134000	-15909.9857	6.499766161e-10
1135000	-15909.9857	6.496337974e-10
1136000	-15909.9857	6.492910941e-10
1137000	-15909.9857	6.489485064e-10
1138000	-15909.9857	6.486060341e-10
1139000	-15909.9857	6.482636775e-10
1140000	-15909.9857	6.479214365e-10
1141000	-15909.9857	6.475793111e-10
1142000	-15909.9857	6.472373014e-10
1143000	-15909.9857	6.468954075e-10
1144000	-15909.9857	6.465536294e-10
1145000	-15909.9857	6.46211967e-10
1146000	-15909.9857	6.458704206e-10
1147000	-15909.9857	6.455289901e-10
1148000	-15909.9857	6.451876755e-10
1149000	-15909.9857	6.448464769e-10
1150000	-15909.9857	6.445053944e-10
1151000	-15909.9857	6.441644279e-10
1152000	-15909.9857	6.438235776e-10
1153000	-15909.9857	6.434828433e-10
1154000	-15909.9857	6.431422253e-10
1155000	-15909.9857	6.428017236e-10
1156000	-15909.9857	6.424613381e-10
1157000	-15909.9857	6.421210689e-10
1158000	-15909.9857	6.417809161e-10
1159000	-15909.9857	6.414408797e-10
1160000	-15909.9857	6.411009597e-10
1161000	-15909.9857	6.407611562e-10
1162000	-15909.9857	6.404214692e-10
1163000	-15909.9857	6.400818988e-10
1164000	-15909.9857	6.397424449e-10
1165000	-15909.9857	6.394031077e-10
1166000	-15909.9857	6.390638872e-10
1167000	-15909.9857	6.387247834e-10
1168000	-15909.9857	6.383857963e-10
1169000	-15909.9857	6.38046926e-10
1170000	-15909.9857	6.377081726e-10
1171000	-15909.9857	6.37369536e-10
1172000	-15909.9857	6.370310163e-10
1173000	-15909.9857	6.366926136e-10
1174000	-15909.9857	6.363543278e-10
1175000	-15909.9857	6.360161591e-10
1176000	-15909.9857	6.356781074e-10
1177000	-15909.9857	6.353401728e-10
1178000	-15909.9857	6.350023553e-10
1179000	-15909.9857	6.34664655e-10
1180000	-15909.9857	6.343270719e-10
1181000	-15909.9857	6.339896061e-10
1182000	-15909.9857	6.336522575e-10
1183000	-15909.9857	6.333150263e-10
1184000	-15909.9857	6.329779124e-10
1185000	-15909.9857	6.326409159e-10
1186000	-15909.9857	6.323040368e-10
1187000	-15909.9857	6.319672752e-10
1188000	-15909.9857	6.316306311e-10
1189000	-15909.9857	6.312941045e-10
1190000	-15909.9857	6.309576955e-10
1191000	-15909.9857	6.306214041e-10
1192000	-15909.9857	6.302852304e-10
1193000	-15909.9857	6.299491743e-10
1194000	-15909.9857	6.29613236e-10
1195000	-15909.9857	6.292774154e-10
1196000	-15909.9857	6.289417125e-10
1197000	-15909.9857	6.286061276e-10
1198000	-15909.9857	6.282706604e-10
1199000	-15909.9857	6.279353112e-10
1200000	-15909.9857	6.276000799e-10
1201000	-15909.9857	6.272649665e-10
1202000	-15909.9857	6.269299712e-10
1203000	-15909.9857	6.265950938e-10
1204000	-15909.9857	6.262603346e-10
1205000	-15909.9857	6.259256934e-10
1206000	-15909.9857	6.255911704e-10
1207000	-15909.9857	6.252567656e-10
1208000	-15909.9857	6.249224789e-10
1209000	-15909.9857	6.245883105e-10
1210000	-15909.9857	6.242542604e-10
1211000	-15909.9857	6.239203286e-10
1212000	-15909.9857	6.235865151e-10
1213000	-15909.9857	6.232528199e-10
1214000	-15909.9857	6.229192432e-10
1215000	-15909.9857	6.225857849e-10
1216000	-15909.9857	6.222524451e-10
1217000	-15909.9857	6.219192238e-10
1218000	-15909.9857	6.215861211e-10
1219000	-15909.9857	6.212531369e-10
1220000	-15909.9857	6.209202713e-10
1221000	-15909.9857	6.205875243e-10
1222000	-15909.9857	6.20254896e-10
1223000	-15909.9857	6.199223864e-10
1224000	-15909.9857	6.195899956e-10
1225000	-15909.9857	6.192577235e-10
1226000	-15909.9857	6.189255702e-10
1227000	-15909.9857	6.185935357e-10
1228000	-15909.9857	6.182616201e-10
1229000	-15909.9857	6.179298234e-10
1230000	-15909.9857	6.175981456e-10
1231000	-15909.9857	6.172665867e-10
1232000	-15909.9857	6.169351469e-10
1233000	-15909.9857	6.16603826e-10
1234000	-15909.9857	6.162726242e-10
1235000	-15909.9857	6.159415415e-10
1236000	-15909.9857	6.156105779e-10
1237000	-15909.9857	6.152797334e-10
1238000	-15909.9857	6.149490082e-10
1239000	-15909.9857	6.146184021e-10
1240000	-15909.9857	6.142879152e-10
1241000	-15909.9857	6.139575476e-10
1242000	-15909.9857	6.136272993e-10
1243000	-15909.9857	6.132971703e-10
1244000	-15909.9857	6.129671607e-10
1245000	-15909.9857	6.126372704e-10
1246000	-15909.9857	6.123074996e-10
1247000	-15909.9857	6.119778482e-10
1248000	-15909.9857	6.116483162e-10
1249000	-15909.9857	6.113189038e-10
1250000	-15909.9857	6.109896109e-10
1251000	-15909.9857	6.106604376e-10
1252000	-15909.9857	6.103313838e-10
1253000	-15909.9857	6.100024497e-10
1254000	-15909.9857	6.096736352e-10
1255000	-15909.9857	6.093449404e-10
1256000	-15909.9857	6.090163653e-10
1257000	-15909.9857	6.086879099e-10
1258000	-15909.9857	6.083595743e-10
1259000	-15909.9857	6.080313584e-10
1260000	-15909.9857	6.077032624e-10
1261000	-15909.9857	6.073752862e-10
1262000	-15909.9857	6.070474299e-10
1263000	-15909.9857	6.067196935e-10
1264000	-15909.9857	6.06392077e-10
1265000	-15909.9857	6.060645805e-10
1266000	-15909.9857	6.057372039e-10
1267000	-15909.9857	6.054099474e-10
